                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7184      1.5000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51                               52                               53                               54                               55                               56                               57                               58                               59                               60 
                    model_number                         star_age                        star_mass                           log_dt                       log_xmstar                     log_abs_mdot                        num_zones                   mass_conv_core                     conv_mx1_top                     conv_mx1_bot                     conv_mx2_top                     conv_mx2_bot                          mx1_top                          mx1_bot                          mx2_top                          mx2_bot                       epsnuc_M_1                       epsnuc_M_2                       epsnuc_M_3                       epsnuc_M_4                       epsnuc_M_5                       epsnuc_M_6                       epsnuc_M_7                       epsnuc_M_8                     he_core_mass                      c_core_mass                      o_core_mass                     si_core_mass                     fe_core_mass           neutron_rich_core_mass                           log_LH                          log_LHe                           log_LZ                         log_Lnuc                         log_Teff                       luminosity                            log_L                            log_R                            log_g                          gravity                     log_center_T                   log_center_Rho                     log_center_P                        center_mu                        center_ye                      center_abar                        center_h1                       center_he4                       center_c12                       center_o16                      surface_c12                      surface_o16                    total_mass_h1                   total_mass_he4                               pp                              cno                         tri_alfa                v_div_csound_surf                      num_retries                      num_backups 
                              45          1.8281309940044160E-001          1.5000000000000000E+001         -1.5160251739045081E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              434          0.0000000000000000E+000          9.9992769126985348E-001          1.2146845861473746E-004          0.0000000000000000E+000          0.0000000000000000E+000          9.9992769126985348E-001          1.2146845861473746E-004          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.1784215353661438E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.1784215353661438E+001          3.5780395006024515E+000          2.1364133764895760E+004          4.3296852885057788E+000          2.5320224795006121E+000          5.4993565346758211E-001          3.5476082278171459E+000          5.4774230798659822E+000         -5.4193363199201308E+000          8.2387282671269570E+000          6.2095133215188958E-001          8.5000496627254174E-001          1.2966439685554809E+000          6.9999999999999996E-001          2.7997020236474890E-001          3.4416106108120215E-003          9.3604466091399760E-003          3.4416106108120280E-003          9.3604466091399760E-003          1.0500000000000011E+001          4.1995530354712329E+000         -2.1784215353661438E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          4.5274935372516693E-002                                0                                0 
                              50          4.5497190750010674E-001          1.5000000000000000E+001         -1.1201189436663841E+000          3.4474769709615863E+001         -9.8999999999999986E+001                              451          0.0000000000000000E+000          9.9992295592669567E-001          3.7677326836660070E-005          0.0000000000000000E+000          0.0000000000000000E+000          9.9992295592669567E-001          3.7677326836660070E-005          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.1776522261301746E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.1776522261301746E+001          3.5793973352896460E+000          2.1837388512625374E+004          4.3392007007740343E+000          2.5340645162603517E+000          5.4585157994810285E-001          3.5144031534595896E+000          5.4780440335500229E+000         -5.4180335017083170E+000          8.2407184415653205E+000          6.2095104157924641E-001          8.5000496627254207E-001          1.2966439685554807E+000          7.0000000000000007E-001          2.7997020236474895E-001          3.4416106108120206E-003          9.3604466091399777E-003          3.4416106108120224E-003          9.3604466091399760E-003          1.0500000000000009E+001          4.1995530354712329E+000         -2.1776522261301746E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.1849994584947615E-002                                0                                0 
                              55          1.1321901128706655E+000          1.5000000000000000E+001         -7.2421271342826010E-001          3.4474769709615863E+001         -9.8999999999999986E+001                              435          1.4998900398421121E+001          9.9992295592669556E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000          9.9992295592669556E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.1760684811889696E+001         -9.8999999999999986E+001         -3.7628749457997642E+001         -2.1760684811889693E+001          3.5798461167406797E+000          2.1999158323994408E+004          4.3424060652659655E+000          2.5347696356042499E+000          5.4444134126030630E-001          3.5030097109611065E+000          5.4787674078184692E+000         -5.4145519780759708E+000          8.2447684419582092E+000          6.2095072120428085E-001          8.5000496627254207E-001          1.2966439685554807E+000          7.0000000000000007E-001          2.7997020236474890E-001          3.4416106108120293E-003          9.3604466091399760E-003          3.4416106108120263E-003          9.3604466091399760E-003          1.0500000000000014E+001          4.1995530354712329E+000         -2.1760684811889696E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.6491032201436746E-005                                0                                0 
                              60          2.8173257176583335E+000          1.5000000000000000E+001         -3.2830648319013606E-001          3.4474769709615863E+001         -9.8999999999999986E+001                              451          1.4998906677807037E+001          9.9992295592669567E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000          9.9992295592669567E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.1722628722948372E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.1722628722948372E+001          3.5801555210337952E+000          2.1923457209885251E+004          4.3409090410890050E+000          2.5334023149295386E+000          5.4717598260972899E-001          3.5251368591507091E+000          5.4806589002265476E+000         -5.4081488662359147E+000          8.2529790971162846E+000          6.2094952166080486E-001          8.5000496627254207E-001          1.2966439685554807E+000          7.0000000000000007E-001          2.7997020236474890E-001          3.4416106108120285E-003          9.3604466091399760E-003          3.4416106108120211E-003          9.3604466091399760E-003          1.0500000000000014E+001          4.1995530354712329E+000         -2.1722628722948372E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.7882669542114847E-003                                0                                0 
                              65          7.0104823457635836E+000          1.5000000000000000E+001          6.7599747047987935E-002          3.4474769709615863E+001         -9.8999999999999986E+001                              439          1.4998935842771706E+001          9.9992769126985359E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000          9.9992769126985359E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.1629638441274917E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.1629638441274921E+001          3.5808329870842961E+000          2.1605331663308545E+004          4.3345609375502416E+000          2.5288733310591560E+000          5.5623395035049450E-001          3.5994318094395070E+000          5.4853549029041098E+000         -5.3939294097460255E+000          8.2718817485380374E+000          6.2094550579786278E-001          8.5000496627254174E-001          1.2966439685554809E+000          6.9999999999999996E-001          2.7997020236474890E-001          3.4416106108120272E-003          9.3604466091399760E-003          3.4416106108120263E-003          9.3604466091399760E-003          1.0500000000000007E+001          4.1995530354712329E+000         -2.1629638441274917E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.9474636681530155E-003                                0                                0 
                              70          1.6677311053680739E+001          1.5000000000000000E+001          3.7034134712610861E-001          3.4474769709615863E+001         -9.8999999999999986E+001                              451          1.4998996341369203E+001          9.9993238497836290E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000          9.9993238497836290E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.1426484735130330E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.1426484735130330E+001          3.5821787297306575E+000          2.0880224057521886E+004          4.3197351545995391E+000          2.5187689542910809E+000          5.7644270388664387E-001          3.7708799282122607E+000          5.4957120313793117E+000         -5.3627925451101106E+000          8.3133749436256519E+000          6.2093278020620346E-001          8.5000496627254207E-001          1.2966439685554807E+000          7.0000000000000007E-001          2.7997020236474890E-001          3.4416106108120280E-003          9.3604466091399777E-003          3.4416106108120211E-003          9.3604466091399760E-003          1.0500000000000014E+001          4.1995530354712329E+000         -2.1426484735130330E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.7097246310493028E-003                                0                                0 
                              75          2.9353894681998071E+001          1.5000000000000000E+001          4.1936710688223849E-001          3.4474769709615863E+001         -9.8999999999999986E+001                              439          1.4999079501122957E+001          9.9993703740934792E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000          9.9993703740934792E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.1179950210517834E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.1179950210517834E+001          3.5840003877018898E+000          2.0051764643238304E+004          4.3021525984573357E+000          2.5063343602775152E+000          6.0131189191377565E-001          3.9931156808007886E+000          5.5084270650577132E+000         -5.3245678107290706E+000          8.3643085155517447E+000          6.2091336399316777E-001          8.5000496627254207E-001          1.2966439685554807E+000          7.0000000000000007E-001          2.7997020236474890E-001          3.4416106108120272E-003          9.3604466091399760E-003          3.4416106108120263E-003          9.3604466091399760E-003          1.0500000000000014E+001          4.1995530354712329E+000         -2.1179950210517834E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.4581490484175848E-003                                0                                0 
                              80          4.3038952755377295E+001          1.5000000000000000E+001          4.4900145712402245E-001          3.4474769709615863E+001         -9.8999999999999986E+001                              453          1.4999157974052432E+001          9.9993935335093753E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000          9.9993935335093753E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.0934882356925165E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.0934882356925165E+001          3.5856765882918817E+000          1.9223848364994970E+004          4.2838403321557230E+000          2.4938258259467250E+000          6.2632896057535659E-001          4.2298888999721838E+000          5.5212060819499964E+000         -5.2861514315996132E+000          8.4155020656923583E+000          6.2088727951049805E-001          8.5000496627254207E-001          1.2966439685554807E+000          7.0000000000000007E-001          2.7997020236474890E-001          3.4416106108120272E-003          9.3604466091399760E-003          3.4416106108120211E-003          9.3604466091399760E-003          1.0500000000000014E+001          4.1995530354712329E+000         -2.0934882356925165E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.2142896904310721E-003                                0                                0 
                              85          5.7679504946170375E+001          1.5000000000000000E+001          4.7856847375364836E-001          3.4474769709615863E+001         -9.8999999999999986E+001                              439          1.4999230417065554E+001          9.9994849515762174E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000          9.9994849515762174E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.0693216502215861E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.0693216502215861E+001          3.5874247685469371E+000          1.8444715656713634E+004          4.2658719645412937E+000          2.4813452816293995E+000          6.5129004921000744E-001          4.4801241519256845E+000          5.5339329300112929E+000         -5.2478901608521413E+000          8.4664881602858664E+000          6.2085825949907314E-001          8.5000496627254207E-001          1.2966439685554807E+000          7.0000000000000007E-001          2.7997020236474890E-001          3.4416106108120272E-003          9.3604466091399760E-003          3.4416106108120263E-003          9.3604466091399760E-003          1.0500000000000014E+001          4.1995530354712329E+000         -2.0693216502215861E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.0017936377699636E-003                                0                                0 
                              90          7.3376624268842363E+001          1.5000000000000000E+001          5.1087875330786914E-001          3.4474769709615863E+001         -9.8999999999999986E+001                              457          1.4999296124237327E+001          9.9995300564882061E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000          9.9995300564882061E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.0454203618278161E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.0454203618278161E+001          3.5891582343644761E+000          1.7695108842147314E+004          4.2478532383156411E+000          2.4688689868814948E+000          6.7624263870581669E-001          4.7450701651615548E+000          5.5466371377025006E+000         -5.2096974584983551E+000          8.5173811939930779E+000          6.2084649503231037E-001          8.5000496627254207E-001          1.2966439685554807E+000          7.0000000000000007E-001          2.7997020236474890E-001          3.4416106108120272E-003          9.3604466091399760E-003          3.4416106108120211E-003          9.3604466091399760E-003          1.0500000000000014E+001          4.1995530354712329E+000         -2.0454203618278161E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.8113418385481955E-003                                0                                0 
                              95          9.0241425123188336E+001          1.5000000000000000E+001          5.3923294687137679E-001          3.4474769709615863E+001         -9.8999999999999986E+001                              445          1.4999357856483638E+001          9.9995524091317178E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000          9.9995524091317178E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -2.0217149925938831E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -2.0217149925938831E+001          3.5909268886909591E+000          1.6979191864784156E+004          4.2299170158833732E+000          2.4563635670123949E+000          7.0125347844401642E-001          5.0263587021052203E+000          5.5593499019193295E+000         -5.1714875153749986E+000          8.5683033810820017E+000          6.2085333466529846E-001          8.5000496627254207E-001          1.2966439685554807E+000          7.0000000000000007E-001          2.7997020236474890E-001          3.4416106108120272E-003          9.3604466091399760E-003          3.4416106108120263E-003          9.3604466091399760E-003          1.0500000000000014E+001          4.1995530354712329E+000         -2.0217149925938831E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.6366865345518403E-003                                0                                0 
                             100          1.0837159022577308E+002          1.5000000000000000E+001          5.7433782477713269E-001          3.4474769709615863E+001         -9.8999999999999986E+001                              459          1.4999416970326168E+001          9.9995747617752329E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000          9.9995747617752329E-001          7.8070915732197932E-008          0.0000000000000000E+000          0.0000000000000000E+000         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001         -2.0000000000000000E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000         -1.9981962010790944E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.9981962010790944E+001          3.5926479681883157E+000          1.6283330954359166E+004          4.2117432498852558E+000          2.4438345250186235E+000          7.2631156243155903E-001          5.3249013016596658E+000          5.5720739018278573E+000         -5.1332477819423348E+000          8.6192670367465531E+000          6.2085554748773586E-001          8.5000496627254207E-001          1.2966439685554807E+000          7.0000000000000007E-001          2.7997020236474890E-001          3.4416106108120272E-003          9.3604466091399760E-003          3.4416106108120211E-003          9.3604466091399760E-003          1.0500000000000014E+001          4.1995530354712329E+000         -1.9981962010790944E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.4784235119432551E-003                                0                                0 
